"","n.patches_500_agriculture","n.patches_500_bare_earth","n.patches_500_grass","n.patches_500_tree_canopy","n.patches_500_urban","n.patches_500_water","total.area_500_agriculture","total.area_500_bare_earth","total.area_500_grass","total.area_500_tree_canopy","total.area_500_urban","total.area_500_water","prop.landscape_500_agriculture","prop.landscape_500_bare_earth","prop.landscape_500_grass","prop.landscape_500_tree_canopy","prop.landscape_500_urban","prop.landscape_500_water","patch.density_500_agriculture","patch.density_500_bare_earth","patch.density_500_grass","patch.density_500_tree_canopy","patch.density_500_urban","patch.density_500_water","total.edge_500_agriculture","total.edge_500_bare_earth","total.edge_500_grass","total.edge_500_tree_canopy","total.edge_500_urban","total.edge_500_water","edge.density_500_agriculture","edge.density_500_bare_earth","edge.density_500_grass","edge.density_500_tree_canopy","edge.density_500_urban","edge.density_500_water","landscape.shape.index_500_agriculture","landscape.shape.index_500_bare_earth","landscape.shape.index_500_grass","landscape.shape.index_500_tree_canopy","landscape.shape.index_500_urban","landscape.shape.index_500_water","largest.patch.index_500_agriculture","largest.patch.index_500_bare_earth","largest.patch.index_500_grass","largest.patch.index_500_tree_canopy","largest.patch.index_500_urban","largest.patch.index_500_water","mean.patch.area_500_agriculture","mean.patch.area_500_bare_earth","mean.patch.area_500_grass","mean.patch.area_500_tree_canopy","mean.patch.area_500_urban","mean.patch.area_500_water","sd.patch.area_500_agriculture","sd.patch.area_500_bare_earth","sd.patch.area_500_grass","sd.patch.area_500_tree_canopy","sd.patch.area_500_urban","sd.patch.area_500_water","min.patch.area_500_agriculture","min.patch.area_500_bare_earth","min.patch.area_500_grass","min.patch.area_500_tree_canopy","min.patch.area_500_urban","min.patch.area_500_water","max.patch.area_500_agriculture","max.patch.area_500_bare_earth","max.patch.area_500_grass","max.patch.area_500_tree_canopy","max.patch.area_500_urban","max.patch.area_500_water","mean.perim.area.ratio_500_agriculture","mean.perim.area.ratio_500_bare_earth","mean.perim.area.ratio_500_grass","mean.perim.area.ratio_500_tree_canopy","mean.perim.area.ratio_500_urban","mean.perim.area.ratio_500_water","sd.perim.area.ratio_500_agriculture","sd.perim.area.ratio_500_bare_earth","sd.perim.area.ratio_500_grass","sd.perim.area.ratio_500_tree_canopy","sd.perim.area.ratio_500_urban","sd.perim.area.ratio_500_water","min.perim.area.ratio_500_agriculture","min.perim.area.ratio_500_bare_earth","min.perim.area.ratio_500_grass","min.perim.area.ratio_500_tree_canopy","min.perim.area.ratio_500_urban","min.perim.area.ratio_500_water","max.perim.area.ratio_500_agriculture","max.perim.area.ratio_500_bare_earth","max.perim.area.ratio_500_grass","max.perim.area.ratio_500_tree_canopy","max.perim.area.ratio_500_urban","max.perim.area.ratio_500_water","mean.shape.index_500_agriculture","mean.shape.index_500_bare_earth","mean.shape.index_500_grass","mean.shape.index_500_tree_canopy","mean.shape.index_500_urban","mean.shape.index_500_water","sd.shape.index_500_agriculture","sd.shape.index_500_bare_earth","sd.shape.index_500_grass","sd.shape.index_500_tree_canopy","sd.shape.index_500_urban","sd.shape.index_500_water","min.shape.index_500_agriculture","min.shape.index_500_bare_earth","min.shape.index_500_grass","min.shape.index_500_tree_canopy","min.shape.index_500_urban","min.shape.index_500_water","max.shape.index_500_agriculture","max.shape.index_500_bare_earth","max.shape.index_500_grass","max.shape.index_500_tree_canopy","max.shape.index_500_urban","max.shape.index_500_water","prop.like.adjacencies_500_agriculture","prop.like.adjacencies_500_bare_earth","prop.like.adjacencies_500_grass","prop.like.adjacencies_500_tree_canopy","prop.like.adjacencies_500_urban","prop.like.adjacencies_500_water","aggregation.index_500_agriculture","aggregation.index_500_bare_earth","aggregation.index_500_grass","aggregation.index_500_tree_canopy","aggregation.index_500_urban","aggregation.index_500_water","lanscape.division.index_500_agriculture","lanscape.division.index_500_bare_earth","lanscape.division.index_500_grass","lanscape.division.index_500_tree_canopy","lanscape.division.index_500_urban","lanscape.division.index_500_water","patch.cohesion.index_500_agriculture","patch.cohesion.index_500_bare_earth","patch.cohesion.index_500_grass","patch.cohesion.index_500_tree_canopy","patch.cohesion.index_500_urban","patch.cohesion.index_500_water","edge.density_500_total"
"AFK",0,12,1256,282,526,47,0,7883.63999999982,171720.719999996,410348.51999999,172379.159999996,22861.0799999995,0,0.0100403834409553,0.218698706886275,0.522608399829076,0.219537277657247,0.0291152321864461,0,1.52828644244874e-05,0.00159960647642968,0.000359147313975454,0.000669898890606698,5.98578856625757e-05,0,2128.79999999998,73149.5999999991,44721.5999999995,46436.3999999995,6149.99999999993,0,0.00271118014890404,0.0931612849587893,0.056956179137179,0.0591401004634383,0.00783246801754971,NA,5.99324324324324,44.1085383502171,17.4475655430712,27.9602601156069,10.1686507936508,NA,0.00278392658356456,0.0647386721880599,0.209033364938297,0.129066082494457,0.0115630152235669,NA,656.969999999985,136.720318471334,1455.13659574465,327.717034220525,486.405957446797,NA,761.679406503079,1574.61480826723,11964.3898214547,4901.87170547733,1777.08663130518,NA,0.719999999999983,0.359999999999992,0.359999999999992,0.359999999999992,0.359999999999992,NA,2185.91999999995,50832.3599999988,164131.559999996,101341.799999998,9079.19999999979,NA,1.56355586648265,2.84813413266864,0.639947560957104,3.7721012864666,3.3851220420087,NA,1.81974310222755,1.98269265859989,0.783284377409563,2.12759606571447,2.10127103471479,NA,0.210502743253837,0.0495649942854483,0.0509298760092215,0.10899716652028,0.179110105580696,NA,5.00000000000006,6.66666666666674,6.66666666666674,6.66666666666674,6.66666666666674,NA,1.85109503929276,1.55598273157915,1.40892240273383,1.38937463174427,1.63589804039298,NA,0.599049361807585,0.758846963748966,0.551274072010332,1.03657457486013,1.06974064124356,NA,1,1,1,1,1,NA,2.71794871794872,10.4593967517401,6.29032258064516,21.8907721280603,5.76415094339623,NA,0.922145176862986,0.879881217227837,0.967830565796368,0.922323178693623,0.922425471690973,NA,96.6024550595375,93.7461028613658,98.4574842222747,96.0981011797824,96.3470933265877,NA,0.999981248181344,0.994914848449754,0.933788410533788,0.979447213254248,0.999746338523317,NA,9.83236907019426,9.93736252893115,9.97197351735439,9.96978185828445,9.91842171136386,0.21980121272586
"AFL",0,2,586,67,266,30,0,890.640000000021,125373.960000003,553311.720000013,103546.080000002,2081.88000000005,0,0.00113427807601864,0.159670500013067,0.704672317883952,0.131871517562283,0.00265138646467897,0,2.54710786854085e-06,0.000746302605482469,8.53281135961185e-05,0.000338765346515933,3.82066180281128e-05,0,277.200000000003,41365.2000000005,28813.2000000003,19642.8000000002,1150.80000000001,0,0.000353029150579766,0.0526808132018836,0.0366951642189211,0.0250161652200874,0.00146560586755842,NA,2.31,29.1879762912786,9.68185483870968,15.2553588070829,6.26797385620915,NA,0.000585478214662814,0.0617814767897088,0.645795308196741,0.101428025838066,0.00114757397909242,NA,445.32000000001,213.94873720137,8258.38388059721,389.270977443618,69.3960000000016,NA,20.3646752981731,2168.9087359051,61928.9553593522,4918.09761600923,217.822142277155,NA,430.92000000001,0.360000000000008,0.360000000000008,0.360000000000008,0.360000000000008,NA,459.720000000011,48511.0800000011,507081.240000012,79641.7200000018,901.080000000021,NA,0.312914671608976,2.06114026576491,0.784600729148827,3.58267125720985,3.79123751744565,NA,0.073378195328057,1.59754931753606,1.19563170258185,2.10625381275717,2.3118017186408,NA,0.261028452101276,0.125812359097429,0.0422701498481777,0.123146511652434,0.335597283260084,NA,0.364800891116676,6.66666666666659,6.66666666666659,6.66666666666659,6.66666666666659,NA,1.63015873015873,1.57729135461497,1.48866907214113,1.44320561492731,1.41437516880324,NA,0.341207081715413,0.688566673432115,0.829200144930391,0.712693677535571,0.708133030041332,NA,1.38888888888889,1,1,1,1,NA,1.87142857142857,7.41904761904762,7.5240101095198,8.68544102019129,4.38,NA,0.910793589496042,0.90568719536302,0.984498856507417,0.94466427213184,0.84686626746507,NA,97.2978547854785,95.2124209560489,99.2990010659377,97.3360409486174,92.9378778585823,NA,0.999999356033972,0.995493018749062,0.582038543548167,0.989538418409669,0.999997533966943,NA,9.70924515396314,9.94464678727755,9.98416497010165,9.96750583283753,9.76708383883197,0.11621077765903
"AFM",0,179,605,131,153,45,0,30502.4399999993,110989.079999997,29545.9199999993,454271.759999989,159889.319999996,0,0.0388467874340874,0.141351616403964,0.0376285986886475,0.578543831182973,0.203629166290329,0,0.000227967826531314,0.000770505782410306,0.000166836789249174,0.000194855181336821,5.73103474520062e-05,0,13096.7999999998,39106.7999999995,10603.1999999999,32126.3999999996,4462.79999999995,0,0.0166796035224317,0.0498049843496909,0.0135038461356246,0.0409150032529358,0.0056836581913069,NA,18.7204116638079,29.3330333033303,15.4205933682373,11.9145527369826,2.78994748687172,NA,0.00839206879809198,0.083607544242442,0.00237677472952955,0.56051582980569,0.202996918537238,NA,170.404692737426,183.453024793384,225.541374045796,2969.09647058817,3553.09599999992,NA,667.184462113514,2686.86945579597,348.991415695087,35580.0126228506,23759.225809695,NA,0.359999999999992,0.359999999999992,18.3599999999996,0.359999999999992,0.359999999999992,NA,6589.43999999985,65648.5199999985,1866.23999999996,440116.19999999,159392.879999996,NA,2.6314125386481,3.31142642696579,0.59163675356175,4.6165876096636,4.1139519858499,NA,1.82645053864172,2.16531825447084,0.229035840604332,2.0953771947168,1.97292801697348,NA,0.164923112101986,0.186301229639299,0.207151858853185,0.0649982890882006,0.0228717869957557,NA,6.66666666666674,6.66666666666674,1.11111111111112,6.66666666666674,6.66666666666674,NA,1.60222664039813,1.50912172527429,1.38169165043411,1.33720126278206,1.38909791871224,NA,0.856663700994345,0.826214048317726,0.392685523941092,0.996219635872734,0.739330138522959,NA,1,1,1.05263157894737,1,1,NA,6.24074074074074,11.9204678362573,2.82962962962963,10.7771247739602,4.675,NA,0.878983434235912,0.899601814554949,0.897837900335299,0.979006502244262,0.991661369539895,NA,93.8824574389341,94.8857423699624,94.9483710437669,99.0273588778041,99.7309854883245,NA,0.999863054696168,0.992894504538838,0.999963510399483,0.6857101271617,0.958792173865433,NA,9.86729481196502,9.95783047179713,9.75688916553898,9.98393790457046,9.97817598255792,0.12658709545199
"AFP",84,0,618,40,59,4,184114.440000004,0,42965.640000001,524018.160000012,31318.9200000007,2765.16000000006,0.23448622735163,0,0.0547205902445689,0.667384054190115,0.0398874493251453,0.00352167888854145,0.0001069815224571,0,0.000787078343791523,5.09435821224287e-05,7.51417836305823e-05,5.09435821224287e-06,10518.0000000001,0,20427.6000000002,26373.6000000003,8586.0000000001,933.600000000011,0.0133956149190928,0,0.0260163779541034,0.0335891414366025,0.0109350399025794,0.0011890232067375,6.12508735150245,NA,24.6353111432706,9.10816411106507,12.1271186440678,4.42045454545455,0.0988078284798873,NA,0.0228287870771211,0.384789153174004,0.0200425297400991,0.00248777888936674,2191.83857142862,NA,69.52368932039,13100.4540000003,530.829152542385,691.290000000016,10541.3391562714,NA,751.714709126856,52314.8829602646,2422.08151884039,850.307927518045,0.360000000000008,NA,0.360000000000008,0.360000000000008,0.360000000000008,99.3600000000023,77582.1600000018,NA,17924.7600000004,302129.640000007,15737.0400000004,1953.36000000005,3.91499910525753,NA,3.42192552357937,1.82598806772936,2.91441825397357,0.49917587858778,2.37321628739382,NA,2.0548280592748,2.36872840270108,2.25309976707648,0.199777630617957,0.0306862049948787,NA,0.0976749479490927,0.0289641565274577,0.0818197068826148,0.25985993365278,6.66666666666659,NA,6.66666666666659,6.66666666666659,6.66666666666659,0.748792270531392,1.57361328048927,NA,1.39941174752613,1.73704767364321,1.65195401129531,2.32310436258122,1.10918153774479,NA,0.605187446459982,0.998235387154244,1.39668540819293,0.424321449251476,1,NA,1,1,1,1.82352941176471,8.01351351351351,NA,5.47549019607843,6.33551554828151,10.9219219219219,2.85810810810811,0.983007358308219,NA,0.866862713660591,0.985014267742628,0.921004256164815,0.903593556381661,99.2819849093474,NA,93.1380169490813,99.327385632352,96.2140435053401,96.0358224680627,0.984385532752224,NA,0.999429631831375,0.815734257465278,0.999421128558179,0.999993381145922,9.96635632657836,NA,9.91423836600413,9.97973806140067,9.93471718649843,9.82981848956552,0.0851251974191156
"AFQ",35,7,613,116,125,35,121978.799999997,4676.75999999989,105720.839999998,479418.479999989,58631.0399999986,14761.7999999997,0.15534985697433,0.00595623171488214,0.134644031366155,0.610578168491988,0.0746713664854565,0.0188003449671882,4.45753277954994e-05,8.91506555909988e-06,0.000780705026818318,0.000147735372122227,0.000159197599269641,4.45753277954994e-05,3131.99999999996,986.399999999988,33953.9999999996,25573.1999999997,14882.3999999998,4984.79999999994,0.00398885504730007,0.00125626009535657,0.0432431622848106,0.0325695363651386,0.0189539388109638,0.00634854554271437,2.24034334763948,3.60526315789474,26.1023985239852,9.22953659592897,15.3490099009901,10.2567901234568,0.154127066582244,0.00364177880927633,0.0605136820020568,0.533260861491823,0.0505695122180464,0.00647157344742987,3485.10857142849,668.108571428556,172.464665579115,4132.91793103439,469.048319999989,421.765714285704,20451.2997856604,1003.82724375972,2108.02137015673,38914.5771904475,3575.27781184957,1095.55250521551,0.359999999999992,0.359999999999992,0.359999999999992,0.359999999999992,0.359999999999992,0.359999999999992,121018.679999997,2859.47999999993,47514.5999999989,418709.87999999,39706.5599999991,5081.39999999988,4.59926151687208,1.53941715025605,3.57048327088606,1.87309080451947,2.89097902920938,3.56857797646277,2.15394775948597,2.36619808587191,2.07277938232275,2.09328929532208,2.05387377220419,2.37489514380833,0.020833147411623,0.1053338369214,0.0883260615089933,0.0319323728401158,0.140500713232274,0.273175291018781,6.66666666666674,6.66666666666674,6.66666666666674,6.66666666666674,6.66666666666674,6.66666666666674,1.2660310778879,1.70577693990589,1.42113854112547,1.63161624358201,1.68318481678143,1.72163283424756,0.370796091544539,0.464687103465914,0.782727445356956,0.674779526490205,1.03901099201422,1.10834821903027,1,1,1,1,1,1,2.47619047619048,2.45569620253165,11.9972489683631,5.16550764951321,6.99097744360902,5.21428571428571,0.992326576212386,0.938665870765557,0.908078351875224,0.984124388629543,0.926643598615917,0.90357922102038,99.7863990125574,97.6935621651006,95.3584964878705,99.2859416329999,96.4317370429644,95.4059187549782,0.976244391575711,0.999985125215907,0.995559249169776,0.714314112108584,0.997384439681585,0.999923710439758,9.97587503131902,9.85049092782879,9.95087242201126,9.98287928462069,9.95320414753307,9.88319569527824,0.106360298146284
"AFR",0,0,2127,335,718,0,0,0,156364.920000004,368122.680000009,260699.400000006,0,0,0,0.199143541602192,0.468834405052554,0.332022053345254,0,0,0,0.00270890883318235,0.000426649957271315,0.000914431848718819,0,0,0,101289.600000001,48802.8000000006,78325.2000000009,0,0,0,0.129000607498594,0.0621543657752859,0.0997535618903511,0,NA,NA,63.9939347990902,20.1033119130005,38.3495887191539,NA,NA,NA,0.00964661921300276,0.323539080499295,0.175425420950678,NA,NA,NA,73.5143018335701,1098.87367164182,363.091086350983,NA,NA,NA,379.819321534079,13893.6988006441,5880.21451998983,NA,NA,NA,0.360000000000008,0.360000000000008,0.360000000000008,NA,NA,NA,7574.40000000018,254038.680000006,137741.760000003,NA,NA,NA,3.55867726121277,0.732686015205179,3.12827646062426,NA,NA,NA,2.17169267259055,0.900552772027541,2.02538589785885,NA,NA,NA,0.104763854763854,0.0675109790367349,0.216664011470445,NA,NA,NA,6.66666666666659,6.66666666666659,6.66666666666659,NA,NA,NA,1.52934577980821,1.39338166706294,1.30819939034356,NA,NA,NA,0.855489989016977,0.61738002883847,1.16140736749474,NA,NA,NA,1,1,1,NA,NA,NA,10.6201550387597,8.50208209399167,22.3465266558966,NA,NA,NA,0.822877299596475,0.961003837865179,0.913754021039891,NA,NA,NA,90.4206369793918,98.1084654077646,95.605712042073,NA,NA,NA,0.999483879997452,0.894766900692588,0.959634129012736,NA,NA,NA,9.83923785873299,9.97683477854413,9.97234409684357,NA,0.290908535164231
"AFS",0,0,1888,297,494,0,0,0,154259.999999996,348331.679999992,282594.959999993,0,0,0,0.196462843534882,0.443629147841843,0.359908008623275,0,0,0,0.00240452384671248,0.000378254016140681,0.00062914977768854,0,0,0,88221.599999999,44638.7999999995,68577.5999999992,0,0,0,0.11235748993386,0.0568511965511799,0.087339234401646,0,NA,NA,56.1206106870229,18.9019308943089,32.2505643340858,NA,NA,NA,0.0170819513689127,0.27901070756884,0.169581132964769,NA,NA,NA,81.7055084745744,1172.83393939391,572.054574898772,NA,NA,NA,522.835510955809,12797.9882828397,8238.49304323886,NA,NA,NA,0.359999999999992,0.359999999999992,0.359999999999992,NA,NA,NA,13412.5199999997,219075.479999995,133152.839999997,NA,NA,NA,3.54415984573953,0.627109722485318,3.30127601882857,NA,NA,NA,2.1618500521132,0.671643576242967,2.03049647507753,NA,NA,NA,0.104763854763856,0.0647776738866448,0.166565472576403,NA,NA,NA,6.66666666666674,6.66666666666674,6.66666666666674,NA,NA,NA,1.51664606431458,1.40217808665701,1.30330688319592,NA,NA,NA,0.812222956123191,0.582224256746999,1.22715834750257,NA,NA,NA,1,1,1,NA,NA,NA,8.20833333333333,7.57591287636131,20.2801972062449,NA,NA,NA,0.841984786968119,0.962279992394955,0.929755641870298,NA,NA,NA,91.5614299571106,98.1775887540296,96.4688177528376,NA,NA,NA,0.999142882371845,0.920699918416961,0.945463180432979,NA,NA,NA,9.87167529517815,9.97462791870404,9.9752796966642,NA,0.256547920886686
"AFT",0,0,1801,300,655,2,0,0,125014.319999988,456735.959999958,202211.999999981,1213.19999999989,0,0,0.159218318941901,0.581699214550103,0.257537334202031,0.00154513230596554,0,0,0.00229375476676904,0.000382080194353532,0.000834208424338545,2.54720129569021e-06,0,0,76030.7999999965,72136.7999999966,64067.999999997,359.999999999983,0,0,0.0968328761361773,0.0918734752134687,0.0815970463061366,0.000458496233224217,NA,NA,53.7396098388465,26.6817576564581,35.6170780520347,2.56410256410256,NA,NA,0.00767155897430725,0.227667221599941,0.135350839025182,0.00142087982676178,NA,NA,69.4138367573506,1522.45319999986,308.720610686994,606.599999999944,NA,NA,295.580733519587,11192.0944885801,4200.41710060028,719.891271790333,NA,NA,0.359999999999967,0.359999999999967,0.359999999999967,97.5599999999909,NA,NA,6023.51999999944,178758.719999983,106274.15999999,1115.6399999999,NA,NA,3.25244064628535,1.6639278146291,2.41481690464148,0.413893780757769,NA,NA,2.06952062454828,1.91498434403735,2.05968938355201,0.197440836394377,NA,NA,0.179519864032301,0.071353815488072,0.152350329199211,0.274282026460161,NA,NA,6.66666666666698,6.66666666666698,6.66666666666698,0.553505535055376,NA,NA,1.52534335790022,1.70892363486912,1.43382803967091,1.82021103896104,NA,NA,0.654290407146921,1.03671685356677,0.908961832215739,0.645694098080249,NA,NA,1,1,1,1.36363636363636,NA,NA,5.80459770114942,8.81489361702128,18.0055197792088,2.27678571428571,NA,NA,0.832800049611879,0.953714597218287,0.909261635465971,0.914772727272727,NA,NA,91.031881675068,97.7176669484362,95.3747255773905,97.2369017061754,NA,NA,0.999730835481247,0.93812010253201,0.981182046304008,0.999997965661839,NA,NA,9.80514647140163,9.96896012204886,9.96237963979977,9.80339838464326,0.270761893889007
"AFU",0,0,1861,278,696,2,0,0,120916.440000003,457815.600000011,205259.760000005,1213.20000000003,0,0,0.153993466674308,0.583052323915411,0.261409135193994,0.00154507421628747,0,0,0.00237008169840991,0.000354047669080041,0.000886392725466577,2.54710553294993e-06,0,0,75685.2000000009,73200.0000000008,66256.8000000008,360.000000000004,0,0,0.0963890958412123,0.0932240625059687,0.0843815309377796,0.000458478995930994,NA,NA,54.3715517241379,27.0390070921986,36.5413633355394,2.56410256410256,NA,NA,0.00767127055991747,0.220408275545877,0.136007335663935,0.00142082640839017,NA,NA,64.9739065018822,1646.81870503601,294.913448275869,606.600000000014,NA,NA,292.347577522884,11239.1940717278,4090.69119336139,719.891271790417,NA,NA,0.360000000000008,0.360000000000008,0.360000000000008,97.5600000000023,NA,NA,6023.52000000014,173065.680000004,106793.640000002,1115.64000000003,NA,NA,3.26262713803256,1.53262653188938,2.33161059412675,0.413893780757745,NA,NA,2.05580678735461,1.81946594244002,2.06140759002128,0.197440836394365,NA,NA,0.18065653227583,0.0754534347884563,0.152350329199202,0.274282026460145,NA,NA,6.66666666666659,6.66666666666659,6.66666666666659,0.553505535055344,NA,NA,1.51674501441205,1.75057346064465,1.44362223955172,1.82021103896104,NA,NA,0.643507674935223,1.07174201452005,0.876600180838704,0.645694098080249,NA,NA,1,1,1,1.36363636363636,NA,NA,5.80459770114942,7.84571016582552,17.9788990825688,2.27678571428571,NA,NA,0.828338293671045,0.953156556930142,0.907633834248118,0.914772727272727,NA,NA,90.767792328638,97.6883034703781,95.2843335344185,97.2369017061754,NA,NA,0.999729420044217,0.942024788945186,0.981038760635658,0.999997965814799,NA,NA,9.80722660697417,9.96793107572605,9.96203712473741,9.80339850950981,0.274453168280892
"AFY",0,0,691,196,143,7,0,0,122630.400000011,233048.520000022,427000.68000004,2504.16000000023,0,0,0.156180509897454,0.296807616092314,0.543822607844054,0.00318926616617746,0,0,0.000880048767182775,0.000249623094598877,0.000182122972079793,8.91511052138846e-06,0,0,45669.6000000021,23628.0000000011,37605.6000000018,1219.20000000006,0,0,0.0581642187810887,0.0300923187713395,0.0478940114604488,0.00155275753538247,NA,NA,32.583904109589,12.2298136645963,14.3818265259293,6.08383233532934,NA,NA,0.0280284961573836,0.167818855550451,0.501315411821559,0.000870216673864982,NA,NA,177.468017366153,1189.0230612246,2986.01874125902,357.737142857176,NA,NA,1200.95595137227,10394.6591150381,32948.1926600648,205.564803546596,NA,NA,0.360000000000034,0.360000000000034,0.360000000000034,30.9600000000029,NA,NA,22007.5200000021,131768.640000012,393624.720000037,683.280000000064,NA,NA,2.90580451203835,0.812970327684382,3.71477549443675,0.606376524035588,NA,NA,2.02674410808468,0.930231698817177,2.13490500764531,0.295203070624987,NA,NA,0.117178128203445,0.0439101627483654,0.0507105148630982,0.405447229959746,NA,NA,6.66666666666636,6.66666666666636,6.66666666666636,1.24031007751932,NA,NA,1.64167149209328,1.40431965553455,1.27617180117754,2.31621885345358,NA,NA,0.767422016709562,0.418375801423589,1.07490170059016,0.407102086736633,NA,NA,1,1,1,1.68421052631579,NA,NA,7.04559270516717,4.94462809917355,13.4278202676864,2.82954545454545,NA,NA,0.894186043278681,0.970039652952973,0.973923723270943,0.863879957127546,NA,NA,94.5758933822665,98.6018139298927,98.7696868458727,93.8232084394325,NA,NA,0.998350487703834,0.965375224195998,0.747892194653774,0.999998135689964,NA,NA,9.91767030798318,9.97174946429764,9.98302551360712,9.7091609986748,0.137703306548259
"AFZ",0,6,704,209,51,3,0,6021.71999999986,255413.159999994,155692.439999996,368053.919999991,1.79999999999996,0,0.00766919265092634,0.32529123400322,0.198288083247443,0.468749197639317,2.29245909335994e-06,0,7.64153031119997e-06,0.000896606223180797,0.000266179972506799,6.49530076451998e-05,3.82076515559999e-06,0,968.399999999989,54022.7999999994,25311.5999999997,38861.9999999995,9.59999999999989,0,0.00123334299222766,0.0688028106159815,0.0322365597708278,0.0494941918256416,1.22264484979198e-05,NA,3.11583011583012,26.7175074183976,16.0281155015198,16.0084033613445,1.6,NA,0.00747754307072145,0.0618079065997146,0.0705453851881467,0.465518664284954,1.37547545601596e-06,NA,1003.61999999998,362.802784090901,744.939904306203,7216.7435294116,0.599999999999986,NA,2384.79586900006,3092.82202282447,4291.04599216352,51175.9199777435,0.415692193816521,NA,0.359999999999992,0.359999999999992,0.359999999999992,0.359999999999992,0.359999999999992,NA,5871.23999999986,48530.5199999989,55391.0399999987,365517.359999991,1.07999999999997,NA,2.3198621823336,3.2845807983462,1.28404486798234,4.138991150288,5.92592592592599,NA,2.34106991532955,2.28224069000887,1.7401305280358,2.47058803207455,1.28300059819918,NA,0.129989576307562,0.0472673780419513,0.0442598658555613,0.103155702372113,4.4444444444445,NA,6.66666666666674,6.66666666666674,6.66666666666674,6.66666666666674,6.66666666666674,NA,1.99866020114943,1.51472538194586,1.53325922814891,1.55395578003269,1,NA,0.689744138983661,0.727518262066792,0.558813636300563,2.03615691938455,0,NA,1,1,1,1,1,NA,2.88,7.5447409733124,4.47619047619048,15.5858134920635,1,NA,0.952891042292986,0.938497835695955,0.95238874511738,0.968817536127992,0.111111111111111,NA,98.3491489682181,96.9424466776784,97.7100465239069,98.5136491963415,40,NA,0.999944072860566,0.988942242158568,0.993599640140187,0.783289210958298,0.999999999997688,NA,9.913510157034,9.9517813768051,9.94809963986942,9.98324895232057,4.22363546123445,0.151779131653176
"AGB",0,27,1022,310,117,17,0,6732.00000000016,245630.160000006,259833.960000006,262359.360000006,10649.8800000002,0,0.00857355329311557,0.312822826375001,0.330912106865903,0.334128335547786,0.0135631779181945,0,3.43859089296071e-05,0.00130157033059476,0.000394801176599193,0.000149005605361631,2.16503871038267e-05,0,2103.60000000002,63151.2000000007,35868.0000000004,41463.6000000005,1513.20000000002,0,0.0026790443712712,0.0804263485924233,0.0456797696847097,0.0528060582775435,0.00192713916267711,NA,6.3978102189781,31.8366606170599,17.5823529411765,20.230093676815,3.6656976744186,NA,0.00537245441116194,0.0832712094578672,0.210491736836845,0.291632853856219,0.0077501253939479,NA,249.333333333339,240.342622309203,838.174064516149,2242.38769230774,626.463529411779,NA,828.233721751406,2514.80643788376,9427.47629198519,21186.4475575113,1544.98467552655,NA,0.360000000000008,0.360000000000008,0.360000000000008,0.360000000000008,0.360000000000008,NA,4218.4800000001,65385.0000000015,165279.240000004,228991.680000005,6085.44000000014,NA,3.0155588536912,3.75117363352143,1.49472795824563,3.32704417631955,3.66628692732242,NA,1.97830601376962,2.38361805719176,1.84120398155729,2.41418032731047,2.61306873649694,NA,0.155213418450367,0.0938563890800631,0.0672316741049866,0.106092436974789,0.0747357627386014,NA,6.66666666666659,6.66666666666659,6.66666666666659,6.66666666666659,6.66666666666659,NA,1.63494263040563,1.44797965682974,1.48368213296606,1.62366966256382,1.40583321404508,NA,0.814038339480057,0.686871478979788,0.56537570384248,1.61363869868847,0.433714981674985,NA,1,1,1,1,1,NA,3.88018433179723,7.36786786786787,6.82890855457227,16.562656641604,2.38414634146341,NA,0.910453860496003,0.925734421459204,0.959427505680692,0.953685565023909,0.958263690072319,NA,96.0162689220492,96.2601222780729,98.0448349380159,97.7439203650941,98.4410594675462,NA,0.999968349945636,0.989431314623563,0.95510341611299,0.914594220213574,0.999927234467943,NA,9.87451328479631,9.9492438809406,9.97181736039031,9.97921826172605,9.89656703710952,0.183518360088625
